UUID,Date,Sentiment_score,Lsa_summary
8e21e38e-7691-4dac-a08b-682e9d7a2b1b,2020-03-24T08:00:00.000+08:00,2,Agios' IND for PKR Activator AG-946 Gets FDA Clearance
5eb2e9eb-4174-4dc0-970c-bc42c1a400d6,2020-03-24T08:00:00.000+08:00,1,"Lilly Halts Enrollment, Biotechs Focus to Find Coronavirus Cure"
7fb089ab-b38c-4d8b-9f74-3104798965c8,2020-03-24T08:00:00.000+08:00,2,Updates from Lilly about insulin supply and affordability
d340bf8c-61b5-473b-85f6-9757b3ee6d56,2020-03-24T08:00:00.000+08:00,4,"Shares of several healthcare companies are trading higher as equities gain amid hopes of a US stimulus agreement. Additionally, the coronavirus outbreak has increased demand for certain medical supplies."
3a12fd21-1d45-475c-bd7e-e79697ec63c7,2020-03-24T08:00:00.000+08:00,3,"Eli Lilly Offers Update On Insulin Supply, Affordability, Says Does Not Source Active Pharma Ingredients From China, Says US Pharmacies Temporarily Unavailable For Co. Medicines Can Order From Wholesalers"
b8fb5d14-4683-4c39-aed4-16c74085ef60,2020-03-24T08:00:00.000+08:00,1,Agios' IND for PKR Activator AG-946 Gets FDA Clearance
daa4abbc-b614-4aa8-b3db-738f17364a4c,2020-03-24T08:00:00.000+08:00,1,"Lilly Halts Enrollment, Biotechs Focus to Find Coronavirus Cure"
8a3a86da-943c-4598-9eaa-04fe006589b7,2020-03-24T08:00:00.000+08:00,2,Updates from Lilly about insulin supply and affordability
aa2c7041-b072-4e00-871d-b7002dace96e,2020-03-23T08:00:00.000+08:00,3,Eli Lilly Delays New Study Starts
f2dd7717-700f-4779-8594-f73a0fe958f2,2020-03-23T08:00:00.000+08:00,1,Eli Lilly and Co. shares are trading lower after the company announced it will delay most of the new study starts and pause enrollment in most of the ongoing studies amid Coronavirus.
9aafcd00-a700-4757-b4b3-459022588c55,2020-03-23T08:00:00.000+08:00,4,AC Immune Receives a Second Milestone Payment of CHF 10M From Eli Lilly
7d65dcd3-80e1-4f9b-a106-ea7bac7c1bbd,2020-03-23T08:00:00.000+08:00,2,Eli Lilly Says it Will Delay Most New Trial Starts and Pause Enrollment in Ongoing Studies Amid Coronavirus
b3f29606-8f61-465b-9a48-e20106a15818,2020-03-23T08:00:00.000+08:00,1,Lilly Gets CRL for Jardiance in Type I Diabetes Indication
46b9d7ff-ca8f-4a24-9b40-af19521bdd41,2020-03-23T08:00:00.000+08:00,3,"The Zacks Analyst Blog Highlights: Pfizer, Roche, Sanofi, Lilly and Merck"
6b23a17f-fefd-4781-a145-0a79e217cc32,2020-03-23T08:00:00.000+08:00,3,Lilly Provides Update on Clinical Trial Activities During COVID-–9 Pandemic
b1887c34-dcaa-4953-833b-96c3719bbcf5,2020-03-23T08:00:00.000+08:00,2,Eli Lilly Delays New Study Starts
ade791d0-851b-43fc-84da-343cfd5e20be,2020-03-23T08:00:00.000+08:00,1,Eli Lilly and Co. shares are trading lower after the company announced it will delay most of the new study starts and pause enrollment in most of the ongoing studies amid Coronavirus.
c6a6fc29-b9f0-4d14-96f9-df24a4c25707,2020-03-23T08:00:00.000+08:00,2,AC Immune Receives a Second Milestone Payment of CHF 10M From Eli Lilly
69819cfd-8022-4d45-a5cf-a033b870df76,2020-03-23T08:00:00.000+08:00,3,Eli Lilly Says it Will Delay Most New Trial Starts and Pause Enrollment in Ongoing Studies Amid Coronavirus
477547ea-e279-478b-a153-aa49d9a9c2eb,2020-03-23T08:00:00.000+08:00,1,Lilly Gets CRL for Jardiance in Type I Diabetes Indication
a24f176b-8d9b-4b93-b65c-04c26efe33ca,2020-03-23T08:00:00.000+08:00,4,"The Zacks Analyst Blog Highlights: Pfizer, Roche, Sanofi, Lilly and Merck"
7c18a49c-ec17-4270-8dcc-1650895c31fc,2020-03-23T08:00:00.000+08:00,3,Lilly Provides Update on Clinical Trial Activities During COVID-–9 Pandemic
726bb828-8442-45bb-b205-9fb0d9165182,2020-03-22T08:00:00.000+08:00,2,Lilly to Provide Drive-Through COVID-–9 Testing for Indianapolis Health Care Workers
207fb464-ccc3-479b-a346-627d43170aa5,2020-03-22T08:00:00.000+08:00,2,Lilly to Provide Drive-Through COVID-–9 Testing for Indianapolis Health Care Workers
27efda26-cdb2-40b9-ba64-935219675d8e,2020-03-20T08:00:00.000+08:00,3,"FDA Issues Complete Response Letter For Empagliflozin 2.5 Mg As Adjunct To Insulin For Adults With Type 1 Diabetes, Indicates FDA Is Unable To Approve Application In Current Form; Empagliflozin 2.5 Mg Is Being Developed By Boehringer Ingelheim & Lilly"
251562b5-1eb7-4ead-ac07-1b079a2a02b9,2020-03-20T08:00:00.000+08:00,1,US FDA issues complete response letter for empagliflozin —. ...
196c81ee-1674-41d3-995f-e2eb784d3f4d,2020-03-20T08:00:00.000+08:00,3,"Pharma Stock Roundup: SNY, RHHBY, PFE's Coronavirus Product Development & Other Updates"
36c50fab-8b80-4ad3-b97b-72b9dfb69e82,2020-03-20T08:00:00.000+08:00,2,"FDA Issues Complete Response Letter For Empagliflozin 2.5 Mg As Adjunct To Insulin For Adults With Type 1 Diabetes, Indicates FDA Is Unable To Approve Application In Current Form; Empagliflozin 2.5 Mg Is Being Developed By Boehringer Ingelheim & Lilly"
4d81a4a8-76b1-44ce-bfbc-e19f7f78ec54,2020-03-20T08:00:00.000+08:00,3,US FDA issues complete response letter for empagliflozin —. ...
67484605-0d09-4a99-804b-29c499bd13b3,2020-03-20T08:00:00.000+08:00,3,"Pharma Stock Roundup: SNY, RHHBY, PFE's Coronavirus Product Development & Other Updates"
d77777f5-5093-440c-abc6-74979a915983,2020-03-19T08:00:00.000+08:00,4,"Thinking about trading options or stock in Akamai Technologies, Citrix Systems, Eli Lilly, ..."
090eea41-dd72-4c8a-b637-f7b23a7a1dfb,2020-03-19T08:00:00.000+08:00,4,"Thinking about trading options or stock in Akamai Technologies, Citrix Systems, Eli Lilly, ..."
67a72af6-243c-491e-8bbe-e19eb7480a98,2020-03-18T08:00:00.000+08:00,4,Eli Lilly Reports Partnership With Indiana State Dept. Of Health With Support From FDA To Accelerate Testing For Coronavirus In Indiana
837a09a4-f747-4d6e-a2bb-474fdfdaba64,2020-03-18T08:00:00.000+08:00,4,"Lilly, Indiana State Department of Health Partner to Accelerate COVID-–9 Testing Using Lilly ..."
db3719df-06a5-4417-bf32-1f59c22c76f4,2020-03-18T08:00:00.000+08:00,4,Eli Lilly Reports Partnership With Indiana State Dept. Of Health With Support From FDA To Accelerate Testing For Coronavirus In Indiana
96481dc5-cb20-4aee-8483-79de5ba9c889,2020-03-18T08:00:00.000+08:00,3,"Lilly, Indiana State Department of Health Partner to Accelerate COVID-–9 Testing Using Lilly ..."
f8b3e8b0-c626-4358-8ce6-fc8c4059b648,2020-03-17T08:00:00.000+08:00,2,"Shares of several healthcare companies are trading higher, rebounding from Monday's crash. Stocks may also potentially be getting a boost from expectations of further stimulus proposals."
445c9f55-9dfa-475f-84fe-79e64d71d76b,2020-03-17T08:00:00.000+08:00,4,Lilly's Olumiant Gets Breakthrough Therapy Tag for Hair Loss
5cd6f35c-af88-4269-bf11-a153dd667725,2020-03-17T08:00:00.000+08:00,2,"Shares of several healthcare companies are trading higher, rebounding from Monday's crash. Stocks may also potentially be getting a boost from expectations of further stimulus proposals."
d381acd9-1a59-456e-a349-a10f9df9414a,2020-03-17T08:00:00.000+08:00,4,Lilly's Olumiant Gets Breakthrough Therapy Tag for Hair Loss
d2f8dad8-b8a0-4f58-b54f-425f2d868c8d,2020-03-16T08:00:00.000+08:00,1,"Shares of several healthcare companies are trading lower as the coronavirus outbreak continues to cause economic disruption around the globe, leading to a steep selloff in equities across sectors."
37683cc8-eceb-42d2-8a7a-82a341cc4948,2020-03-16T08:00:00.000+08:00,5,Lilly Receives FDA Breakthrough Therapy Designation for Baricitinib for the Treatment of Alopecia Areata
888187a9-243b-4622-aef3-62522b21c15c,2020-03-16T08:00:00.000+08:00,4,"Coronavirus Correction: Eli Lilly Stock Shows Strength Amid Accelerating Earnings, Sales"
28ace1df-29dd-4f58-8f9a-58ab12256b71,2020-03-16T08:00:00.000+08:00,2,4 Big Drug/Biotech Stocks Up in Coronavirus-Hit Economy
dc78595f-4c57-41d6-93b7-444096590755,2020-03-16T08:00:00.000+08:00,5,Lilly Receives FDA Breakthrough Therapy Designation for Baricitinib for the Treatment of ...
e7ac06bc-2223-4b42-a743-8a6a7fa5e3a8,2020-03-16T08:00:00.000+08:00,1,"Shares of several healthcare companies are trading lower as the coronavirus outbreak continues to cause economic disruption around the globe, leading to a steep selloff in equities across sectors."
381807ef-b7b3-4f01-975e-a3943fa10bf7,2020-03-16T08:00:00.000+08:00,5,Lilly Receives FDA Breakthrough Therapy Designation for Baricitinib for the Treatment of Alopecia Areata
28af1505-5333-4565-97c3-4db209e08a01,2020-03-16T08:00:00.000+08:00,4,"Coronavirus Correction: Eli Lilly Stock Shows Strength Amid Accelerating Earnings, Sales"
af3e5da0-a0b7-485c-84ad-a39110ea7228,2020-03-16T08:00:00.000+08:00,3,4 Big Drug/Biotech Stocks Up in Coronavirus-Hit Economy
3adb01b7-5f91-4b66-ae74-ee1c0b42e541,2020-03-16T08:00:00.000+08:00,5,Lilly Receives FDA Breakthrough Therapy Designation for Baricitinib for the Treatment of ...
f54be27d-8dbe-40d0-adfb-012be703c043,2020-03-13T08:00:00.000+08:00,4,"The Latest Coronavirus Developments From Biotechs: La Jolla Provides Giapreza In Italy, Enanta Researches Antivirals"
8c2b85d9-9e32-4e63-8d96-34c662af00d8,2020-03-13T08:00:00.000+08:00,2,Shares of several healthcare companies are trading higher as the market rebounds following Thursday's selloff. NOTE: Since the coronavirus outbreak the healthcare sector has been extremely volatile.
cce0cb16-c928-4086-a52c-955592651d07,2020-03-13T08:00:00.000+08:00,4,"Thinking about trading options or stock in Alphabet, Eli Lilly, Microsoft, Procter & ..."
5986cbbd-ead2-4943-8a44-685c884238d1,2020-03-13T08:00:00.000+08:00,5,"Pharma Stock Roundup: ABBV, LLY Coronavirus Product Development Efforts, FDA Updates"
228f2cf0-59bb-4ee6-a51d-551fc55ff505,2020-03-13T08:00:00.000+08:00,3,Weekly Biotech Update After WHO Declares Coronavirus a Pandemic
d13d4f58-ac26-4707-b340-2a6a5640ada9,2020-03-13T08:00:00.000+08:00,4,Coronavirus Drug Development Efforts Pick Up Amid Sell-Off
94257769-561d-4b9b-91ef-fbf9f2ac25b9,2020-03-13T08:00:00.000+08:00,4,When To Buy Large Cap Stocks During A Stock Market Crash: These 2 Sectors Offer Clues
3d618b82-6c9d-4e5f-aee4-20e2e1467a63,2020-03-13T08:00:00.000+08:00,2,"The Latest Coronavirus Developments From Biotechs: La Jolla Provides Giapreza In Italy, Enanta Researches Antivirals"
3b32a389-110a-4ea6-a8c2-a05d9323ff0e,2020-03-13T08:00:00.000+08:00,3,Shares of several healthcare companies are trading higher as the market rebounds following Thursday's selloff. NOTE: Since the coronavirus outbreak the healthcare sector has been extremely volatile.
b2f1f03c-c951-4984-8c1d-3c20f36628e7,2020-03-13T08:00:00.000+08:00,3,"Thinking about trading options or stock in Alphabet, Eli Lilly, Microsoft, Procter & ..."
30f2846a-0fe3-4860-a31d-8fc6b34f7fff,2020-03-13T08:00:00.000+08:00,4,"Pharma Stock Roundup: ABBV, LLY Coronavirus Product Development Efforts, FDA Updates"
5d254b42-af0c-49eb-8eee-a7924287ec7b,2020-03-13T08:00:00.000+08:00,5,Weekly Biotech Update After WHO Declares Coronavirus a Pandemic
16e758b2-5808-4ed6-9a27-b43fac386706,2020-03-13T08:00:00.000+08:00,2,Coronavirus Drug Development Efforts Pick Up Amid Sell-Off
a182aac2-7307-4461-a464-89f2e14ed651,2020-03-13T08:00:00.000+08:00,4,When To Buy Large Cap Stocks During A Stock Market Crash: These 2 Sectors Offer Clues
267c29c4-11ed-48b1-a0a9-77a2fa19dab0,2020-03-12T08:00:00.000+08:00,3,"Eli Lilly Shares Make Parabolic Move, Spike Higher Then Sell Off; Hearing Co. Said To Join Race To Develop Coronavirus Treatment"
45686936-b8e7-4e1d-8c29-095fe1e3717f,2020-03-12T08:00:00.000+08:00,1,Eli Lilly & Co shares are trading lower despite receiving fast track designation to Jardiance by the FDA for the treatment of chronic kidney diseases. NOTE: Markets continue to drop amid the global coronavirus outbreak.
853ab277-23e9-4541-a5dc-6bc7d2d60a42,2020-03-12T08:00:00.000+08:00,5,US FDA Grants Fast Track Designation to Jardiance® for The Treatment of Chronic Kidney Disease
1f00f87a-5b21-44e4-9c3b-9df14818a964,2020-03-12T08:00:00.000+08:00,2,AbCellera and Lilly to Co-develop Antibody Therapies for the Treatment of COVID-–9
2a76976e-5309-4518-97dd-2611ff1e7249,2020-03-12T08:00:00.000+08:00,4,US FDA grants Fast Track designation to Jardiance® for the treatment of chronic kidney disease
19c97191-091f-4234-857a-2cd3d967fd2f,2020-03-12T08:00:00.000+08:00,3,"Eli Lilly Shares Make Parabolic Move, Spike Higher Then Sell Off; Hearing Co. Said To Join Race To Develop Coronavirus Treatment"
a9fc1c43-a451-4c35-9e51-38899ebcc8dd,2020-03-12T08:00:00.000+08:00,1,Eli Lilly & Co shares are trading lower despite receiving fast track designation to Jardiance by the FDA for the treatment of chronic kidney diseases. NOTE: Markets continue to drop amid the global coronavirus outbreak.
6ca9f8b0-b618-4946-bbf5-dfeb0e662e60,2020-03-12T08:00:00.000+08:00,4,US FDA Grants Fast Track Designation to Jardiance® for The Treatment of Chronic Kidney Disease
3afb6649-f6d6-4f04-9793-717e11b7969c,2020-03-12T08:00:00.000+08:00,4,AbCellera and Lilly to Co-develop Antibody Therapies for the Treatment of COVID-–9
5119cb60-27a2-4293-9b02-08f993ec83c6,2020-03-12T08:00:00.000+08:00,5,US FDA grants Fast Track designation to Jardiance® for the treatment of chronic kidney disease
7ff6c24b-46af-4a69-9506-995a19015779,2020-03-11T08:00:00.000+08:00,3,Lilly To Participate In New Model Designed To Make Insulins More Affordable For Seniors In Medicare Part D
e87bb4d2-e34a-4272-9306-9945aa921d06,2020-03-11T08:00:00.000+08:00,4,"Goldman Sachs Maintains Buy on Eli Lilly, Announces $168 Price Target; Adds To Conviction Buy List"
c62f259b-9f91-4b7a-b61a-5735226a3fd2,2020-03-11T08:00:00.000+08:00,2,"Dow Jones Futures: Coronavirus Stock Market Correction Is A Bear; Apple, Tesla, AMD Show Strength"
c76b9f7b-ad41-4b0d-8450-dea4523b17c9,2020-03-11T08:00:00.000+08:00,4,Lilly to Participate in New Model Designed to Make Insulins More Affordable for Seniors in ...
d320bc4d-ee76-4f35-9053-7e695c90fc76,2020-03-11T08:00:00.000+08:00,2,Aduro's (ADRO) Earnings & Revenues Miss Estimates in Q4
4b6a8d03-bdec-449b-b4fc-1ab39e8dd50a,2020-03-11T08:00:00.000+08:00,3,"\"Dow Jones Slammed 1,151 Points On Coronavirus Fears; Will \"\"Stay At Home\"\" Stocks Win Big In 2020?\""
055882fc-d099-499d-8f8d-8e38d1bc6af3,2020-03-11T08:00:00.000+08:00,1,Pharma M&A Has Slowed to a Crawl
62177142-3e3b-439a-85d5-5926f9a77842,2020-03-11T08:00:00.000+08:00,5,Lilly To Participate In New Model Designed To Make Insulins More Affordable For Seniors In Medicare Part D
bc6ed62d-2ccc-42eb-af6e-786e0264748a,2020-03-11T08:00:00.000+08:00,5,"Goldman Sachs Maintains Buy on Eli Lilly, Announces $168 Price Target; Adds To Conviction Buy List"
ee518e85-037b-42f3-b8b6-96fd3e983a11,2020-03-11T08:00:00.000+08:00,2,"Dow Jones Futures: Coronavirus Stock Market Correction Is A Bear; Apple, Tesla, AMD Show Strength"
0d5fe3fa-f8ba-43a3-97f8-da76005d417b,2020-03-11T08:00:00.000+08:00,3,Lilly to Participate in New Model Designed to Make Insulins More Affordable for Seniors in ...
e57e1c3a-785c-441a-b664-aca1dc775930,2020-03-11T08:00:00.000+08:00,1,Aduro's (ADRO) Earnings & Revenues Miss Estimates in Q4
8dba8d63-7665-4223-969c-a14692d0eb2a,2020-03-11T08:00:00.000+08:00,2,"\"Dow Jones Slammed 1,151 Points On Coronavirus Fears; Will \"\"Stay At Home\"\" Stocks Win Big In 2020?\""
179af4d0-4ef2-4335-bcd2-332637e9987d,2020-03-11T08:00:00.000+08:00,2,Pharma M&A Has Slowed to a Crawl
edf3f4b3-b6d5-4058-b793-a96e1f8781ed,2020-03-09T08:00:00.000+08:00,3,Lilly to Participate in Barclays Global Healthcare Conference
786e1e21-9c0f-4399-b84d-9b4c7e17adc3,2020-03-09T08:00:00.000+08:00,3,"Thinking about trading options or stock in Dollar General, Eli Lilly, 'M, Regeneron ..."
bdcbc614-3e6f-4589-8af3-bae39cf62b34,2020-03-09T08:00:00.000+08:00,2,Lilly to Participate in Barclays Global Healthcare Conference
90cb9a4b-adc4-439a-90ce-6c7bfdc63e56,2020-03-09T08:00:00.000+08:00,2,"Thinking about trading options or stock in Dollar General, Eli Lilly, 'M, Regeneron ..."
ca4c0bcf-8b8d-477b-bede-4dbea8b0714d,2020-03-07T08:00:00.000+08:00,4,Week In Review: Abpro Bio Signs $1.1 Billion Deal For China-Asian Rights To Two Bi-Specifics
d20ee971-2771-44ab-8171-2840b6a23d99,2020-03-07T08:00:00.000+08:00,4,Week In Review: Abpro Bio Signs $1.1 Billion Deal For China-Asian Rights To Two Bi-Specifics
63577eae-5f95-48b7-8fd6-508135d47d8d,2020-03-06T08:00:00.000+08:00,3,"Pharma Stock Roundup: Trump, Pharma Executives Meeting on Coronavirus, FDA Updates"
a440e9f9-db56-4c22-9e86-77c07b6fc109,2020-03-06T08:00:00.000+08:00,2,"Pharma Stock Roundup: Trump, Pharma Executives Meeting on Coronavirus, FDA Updates"
b3438728-fec4-4e17-a012-b88c55aa053f,2020-03-04T08:00:00.000+08:00,1,Shares of several drugmakers and healthcare companies are trading higher following US Super Tuesday results in which Joe Biden won the highest number of delegates. Biden's more 'moderate' healthcare policies have been seen as more favorable for the sector.
0ac77bc7-df64-4285-812b-28932de952ef,2020-03-04T08:00:00.000+08:00,4,Lilly Expects No Drug Supply Shortages Due to Coronavirus
ba8279d8-db16-495e-8cf6-12c3b695003c,2020-03-04T08:00:00.000+08:00,3,Shares of several drugmakers and healthcare companies are trading higher following US Super Tuesday results in which Joe Biden won the highest number of delegates. Biden's more 'moderate' healthcare policies have been seen as more favorable for the sector.
f3c0fd54-cd74-4ae5-bb1b-ebb188a2f08d,2020-03-04T08:00:00.000+08:00,3,Lilly Expects No Drug Supply Shortages Due to Coronavirus
993dbf02-bc53-416a-815e-914bd42ce98c,2020-03-03T08:00:00.000+08:00,4,"The Daily Biotech Pulse: GenMark Diagnostics Ships COVID-19 Test Kits, Karyopharm To Offer Shares, And More"
6c4b4fb6-d6c5-4054-b14a-e3cd68ed97e4,2020-03-03T08:00:00.000+08:00,5,"Lilly Issued A Statement On Coronavirus And The Reliable Syooly Of The Company's Medicines; The Company Does Not Anticioae Shortage For Any Of Its Products, Including All Forms Of Insulin"
1612c752-a6fb-4ddd-b61b-064d7b649e87,2020-03-03T08:00:00.000+08:00,2,Sometimes The Best Trade Is No Trade
4ad00473-811e-4fa5-b215-f944aeec76e0,2020-03-03T08:00:00.000+08:00,4,"Pfizer Plans Coronavirus Therapy, Progresses With Tanezumab BLA"
fecb14ab-b764-43c3-94eb-4dfb1c74ff6a,2020-03-03T08:00:00.000+08:00,3,Lilly Statement on Novel Coronavirus and the Reliable Supply of the Company's Medicines
fa0a908f-b224-468b-a614-2e87c02295e7,2020-03-03T08:00:00.000+08:00,4,"The Zacks Analyst Blog Highlights: Eli Lilly, Union Pacific, Lockheed Martin, Bayer and Prologis"
da01d061-1fb8-485c-99b6-3e7aa007ad77,2020-03-03T08:00:00.000+08:00,5,"The Daily Biotech Pulse: GenMark Diagnostics Ships COVID-19 Test Kits, Karyopharm To Offer Shares, And More"
39c04d2d-0a6a-435b-88a3-019b0cd9dcd5,2020-03-03T08:00:00.000+08:00,4,"Lilly Issued A Statement On Coronavirus And The Reliable Syooly Of The Company's Medicines; The Company Does Not Anticioae Shortage For Any Of Its Products, Including All Forms Of Insulin"
854293ff-d9cf-43eb-98d0-e17869f11a56,2020-03-03T08:00:00.000+08:00,2,Sometimes The Best Trade Is No Trade
1f9c9ceb-1c21-4a15-9be2-53756a9caa00,2020-03-03T08:00:00.000+08:00,1,"Pfizer Plans Coronavirus Therapy, Progresses With Tanezumab BLA"
a955f436-c630-4466-af2d-503821e8c86f,2020-03-03T08:00:00.000+08:00,3,Lilly Statement on Novel Coronavirus and the Reliable Supply of the Company's Medicines
3f3d1a6f-e8e1-48b8-bbaf-2899406382fd,2020-03-03T08:00:00.000+08:00,3,"The Zacks Analyst Blog Highlights: Eli Lilly, Union Pacific, Lockheed Martin, Bayer and Prologis"
43b38b8f-6ba9-4e09-9e9a-f78e6eee9ac2,2020-03-02T08:00:00.000+08:00,5,Pfizer's Biologics License Application for Tanezumab Accepted for Review by the FDA
58ae6de2-4de5-49db-8a6c-76944dc45a96,2020-03-02T08:00:00.000+08:00,3,"Top Stock Reports for Eli Lilly, Union Pacific & Lockheed"
f71cfaf1-d107-4ded-9f39-ba8a3ec4d4de,2020-03-02T08:00:00.000+08:00,4,This is Why Eli Lilly (LLY) is a Great Dividend Stock
1e926a85-a297-4f84-b064-a15c09e58aea,2020-03-02T08:00:00.000+08:00,5,"U.S. FDA Accepts Regulatory Submission for Tanezumab, a Potential First-in-Class Treatment for ..."
ae22aef5-aaf5-463b-b458-37f80fc4090d,2020-03-02T08:00:00.000+08:00,2,Radius (RDUS) Q4 Earnings Beat Estimates on Tymlos Strength
fd461be3-f58f-4ebc-99b7-2b62698ac5ad,2020-03-02T08:00:00.000+08:00,5,Pfizer's Biologics License Application for Tanezumab Accepted for Review by the FDA
c8f914f5-11af-4f00-8a7b-4144b513cc5b,2020-03-02T08:00:00.000+08:00,3,"Top Stock Reports for Eli Lilly, Union Pacific & Lockheed"
38decf4c-7364-4583-b58e-de25f02848d6,2020-03-02T08:00:00.000+08:00,4,This is Why Eli Lilly (LLY) is a Great Dividend Stock
